id;type;title;relevance;image;location_type;coordinates;price;occupancy;description;Column1
urn:ngsi-ld:PoI:103;PoI;Centro de Arte Dos de Mayo;4;;Point;-3.799487,40.338603;2€;150;El Centro de Arte Dos de Mayo (CA2M) es un museo de arte contemporáneo ubicado en Móstoles, en la Comunidad de Madrid. Ofrece una variada programación de exposiciones, talleres y actividades culturales.;
urn:ngsi-ld:PoI:022;PoI;Círculo de Bellas Artes;3;;Point;-3.697171,40.418935;4€;200;El Círculo de Bellas Artes es una institución cultural que organiza exposiciones, talleres y eventos culturales. Su azotea ofrece una de las mejores vistas panorámicas de Madrid.;
urn:ngsi-ld:PoI:164;PoI;Ciudad de la Imagen;5;;Point;-3.800924,40.441317;0€;400;Una zona con cines; restaurantes y espacios de ocio.
urn:ngsi-ld:PoI:281;PoI;Casa de Campo;1;;Point;-3.747344,40.424079;gratis;sin límite;Gran parque urbano en Madrid, conocido por sus extensas áreas verdes, lagos y opciones recreativas.;
urn:ngsi-ld:PoI:282;PoI;Centro Cultural Conde Duque;2;;Point;-3.711209,40.422825;gratis;sin límite;Centro cultural y artístico con una variada programación de eventos, exposiciones y actividades.;
urn:ngsi-ld:PoI:283;PoI;Catedral de la Almudena;1;;Point;-3.711037,40.415073;gratis;sin límite;Imponente catedral situada en el centro de Madrid, conocida por su arquitectura neoclásica y sus interiores decorados.;
urn:ngsi-ld:PoI:284;PoI;Calle Gran Vía;2;;Point;-3.705617,40.420407;gratis;sin límite;Una de las principales arterias comerciales de Madrid, famosa por sus teatros, cines y tiendas.;
urn:ngsi-ld:PoI:285;PoI;Calle de Preciados;3;;Point;-3.708295,40.420224;gratis;sin límite;Popular calle comercial en el centro de Madrid, conocida por sus tiendas y su proximidad a la Plaza del Sol.;
urn:ngsi-ld:PoI:286;PoI;Centro de Arte Reina Sofía;1;;Point;-3.694106,40.408710;gratis;sin límite;Museo de arte contemporáneo, hogar del famoso "Guernica" de Picasso y una amplia colección de arte moderno.;
urn:ngsi-ld:PoI:287;PoI;Círculo de Bellas Artes;2;;Point;-3.703890,40.419522;gratis;sin límite;Espacio cultural con exposiciones, teatro, cine y una terraza con vistas panorámicas de Madrid.;
urn:ngsi-ld:PoI:288;PoI;Casa de la Panadería;3;;Point;-3.706429,40.416726;gratis;sin límite;Edificio histórico en la Plaza Mayor, conocido por su arquitectura renacentista y su papel en la historia de Madrid.;
urn:ngsi-ld:PoI:289;PoI;Centro Deportivo Municipal La Vaguada;4;;Point;-3.702784,40.452133;gratis;sin límite;Instalación deportiva con piscina, gimnasios y canchas, ubicada en el distrito de La Vaguada.;
urn:ngsi-ld:PoI:290;PoI;Calle de Vallehermoso;4;;Point;-3.725767,40.448651;gratis;sin límite;Vía importante en el distrito de Moncloa, conocida por su actividad comercial y residencias.;
urn:ngsi-ld:PoI:291;PoI;Casa Museo de Lope de Vega;3;;Point;-3.706439,40.414895;gratis;sin límite;Museo dedicado al famoso dramaturgo español Lope de Vega, situado en su antigua casa en el barrio de las Letras.;
urn:ngsi-ld:PoI:292;PoI;Calle de Alcalá;4;;Point;-3.696274,40.420794;gratis;sin límite;Una de las principales avenidas de Madrid, conocida por sus edificios históricos, tiendas y acceso a diversas áreas.;
urn:ngsi-ld:PoI:293;PoI;Centro Cultural La Casa Encendida;3;;Point;-3.699739,40.414833;gratis;sin límite;Espacio cultural y social que ofrece exposiciones, talleres y eventos en un edificio histórico rehabilitado.;
urn:ngsi-ld:PoI:294;PoI;Calle de Serrano;4;;Point;-3.682571,40.426093;gratis;sin límite;Calle elegante y comercial en el distrito de Salamanca, conocida por sus tiendas de lujo y boutiques.;
urn:ngsi-ld:PoI:295;PoI;Círculo de Bellas Artes;2;;Point;-3.703890,40.419522;gratis;sin límite;Centro cultural con una rica oferta de exposiciones, teatro y cine, y una terraza con vistas panorámicas de la ciudad.;
urn:ngsi-ld:PoI:296;PoI;Casa Museo del Reloj;4;;Point;-3.709682,40.409866;gratis;sin límite;Museo dedicado a la historia y evolución de los relojes, situado en una antigua casa restaurada en el centro de Madrid.;
urn:ngsi-ld:PoI:297;PoI;Calle de la Princesa;5;;Point;-3.711852,40.426870;gratis;sin límite;Vía importante en el distrito de Moncloa, conocida por sus comercios, restaurantes y su proximidad a la Universidad Complutense.;
urn:ngsi-ld:PoI:298;PoI;Café Central;3;;Point;-3.706472,40.420943;gratis;sin límite;Cafetería icónica en el centro de Madrid, famosa por su ambiente acogedor y sus conciertos de jazz en vivo.;
urn:ngsi-ld:PoI:299;PoI;Casa del Lector;4;;Point;-3.702558,40.410339;gratis;sin límite;Espacio cultural dedicado a la lectura y la literatura, ubicado en el antiguo Matadero de Madrid.;
urn:ngsi-ld:PoI:300;PoI;Centro Deportivo Municipal Daoíz y Velarde;5;;Point;-3.685531,40.422969;gratis;sin límite;Instalación deportiva con una amplia gama de servicios, incluyendo gimnasio, piscina y canchas en el distrito de Retiro.;
urn:ngsi-ld:PoI:301;PoI;Casa de la Moneda;2;;Point;-3.703745,40.416855;gratis;sin límite;Edificio histórico que alberga la Real Casa de la Moneda, donde se producen monedas y billetes y se ofrecen visitas guiadas.;
urn:ngsi-ld:PoI:302;PoI;Calle de Hortaleza;4;;Point;-3.702712,40.424123;gratis;sin límite;Vía vibrante y comercial en el centro de Madrid, conocida por sus tiendas, bares y su proximidad a la Gran Vía.;
urn:ngsi-ld:PoI:303;PoI;Centro Deportivo Municipal La Elipa;5;;Point;-3.684868,40.420322;gratis;sin límite;Complejo deportivo con instalaciones modernas que incluyen piscina, gimnasio y canchas en el distrito de La Elipa.;
urn:ngsi-ld:PoI:304;PoI;Catedral de la Almudena;1;;Point;-3.711037,40.415073;gratis;sin límite;Catedral principal de Madrid, destacada por su arquitectura neoclásica y su rol como sede de la Iglesia Católica en la ciudad.;
urn:ngsi-ld:PoI:305;PoI;Casa de la Cultura de Vallehermoso;4;;Point;-3.725628,40.449561;gratis;sin límite;Espacio cultural en el distrito de Moncloa, que ofrece eventos, talleres y exposiciones para la comunidad.;
urn:ngsi-ld:PoI:306;PoI;Calle de Vallehermoso;4;;Point;-3.727032,40.448869;gratis;sin límite;Calle principal en el distrito de Moncloa, conocida por sus comercios y servicios en un área residencial.;
urn:ngsi-ld:PoI:307;PoI;Centro Cultural Nicolás Salmerón;3;;Point;-3.709051,40.431831;gratis;sin límite;Centro cultural con una oferta variada de eventos, exposiciones y actividades en el distrito de Chamartín.;
urn:ngsi-ld:PoI:308;PoI;Café Gijón;4;;Point;-3.703133,40.423012;gratis;sin límite;Café histórico y literario en el barrio de las Letras, famoso por su ambiente bohemio y su historia cultural.;
urn:ngsi-ld:PoI:309;PoI;Casa de los Lujanes;3;;Point;-3.706574,40.416965;gratis;sin límite;Antiguo edificio histórico en la Plaza de la Villa, conocido por su arquitectura y su importancia en la historia madrileña.;
urn:ngsi-ld:PoI:310;PoI;Centro Deportivo Municipal San Blas;5;;Point;-3.649275,40.400026;gratis;sin límite;Complejo deportivo con amplias instalaciones que incluyen piscina, gimnasio y canchas en el distrito de San Blas.;
urn:ngsi-ld:PoI:311;PoI;Casa de los Boillos;4;;Point;-3.709840,40.416041;gratis;sin límite;Edificio histórico en el barrio de La Latina, conocido por su arquitectura tradicional y su uso histórico.;
urn:ngsi-ld:PoI:312;PoI;Calle de Bravo Murillo;4;;Point;-3.703825,40.450498;gratis;sin límite;Vía importante en el distrito de Chamberí, con una mezcla de comercios, restaurantes y residencias.;
urn:ngsi-ld:PoI:313;PoI;Centro de Formación de la Policía Nacional;5;;Point;-3.710219,40.453137;gratis;sin límite;Institución educativa especializada en la formación de cuerpos policiales, ubicada en el distrito de Chamartín.;
urn:ngsi-ld:PoI:314;PoI;Café Viena;3;;Point;-3.702919,40.423059;gratis;sin límite;Cafetería conocida por su ambiente acogedor y su amplia oferta de pasteles y cafés en el barrio de Chueca.;
urn:ngsi-ld:PoI:315;PoI;Calle de Fuencarral;4;;Point;-3.701544,40.426479;gratis;sin límite;Calle comercial que conecta diversos barrios y es conocida por sus tiendas de moda y opciones de restauración.;
urn:ngsi-ld:PoI:316;PoI;Centro Cultural Daoíz y Velarde;3;;Point;-3.686628,40.422169;gratis;sin límite;Espacio cultural con una variada oferta de actividades y eventos, ubicado en el distrito de Retiro.;
urn:ngsi-ld:PoI:317;PoI;Calle de Princesa;4;;Point;-3.711370,40.425332;gratis;sin límite;Vía destacada en el barrio de Moncloa, conocida por sus tiendas, restaurantes y su cercanía a la Universidad Complutense.;
urn:ngsi-ld:PoI:318;PoI;Casa de los Gatos;5;;Point;-3.705743,40.420354;gratis;sin límite;Edificio histórico en el centro de Madrid, conocido por su arquitectura única y su papel en la historia local.;
urn:ngsi-ld:PoI:319;PoI;Centro Cultural María Zambrano;4;;Point;-3.716834,40.438493;gratis;sin límite;Centro cultural en el distrito de Argüelles, con una oferta variada de actividades culturales y eventos.;
urn:ngsi-ld:PoI:320;PoI;Calle de Vallehermoso;4;;Point;-3.727003,40.448345;gratis;sin límite;Vía principal en el distrito de Moncloa, conocida por su acceso a diferentes áreas residenciales y comerciales.;
urn:ngsi-ld:PoI:321;PoI;Catedral de la Almudena;1;;Point;-3.711037,40.415073;gratis;sin límite;Principal catedral de Madrid, destacada por su impresionante arquitectura neoclásica y sus ricas decoraciones interiores.;
urn:ngsi-ld:PoI:322;PoI;Catedral de San Isidro;2;;Point;-3.710477,40.411377;gratis;sin límite;Catedral histórica situada en el barrio de La Latina, conocida por su papel como sede de la Iglesia Católica en Madrid y su rica historia.;
urn:ngsi-ld:PoI:323;PoI;Catedral de Santa María;4;;Point;-3.712472,40.421045;gratis;sin límite;Imponente edificio religioso en el barrio de Chueca, famosa por sus bellos vitrales y su arquitectura histórica.;
urn:ngsi-ld:PoI:324;PoI;Catedral de San Francisco el Grande;3;;Point;-3.711488,40.410530;gratis;sin límite;Magnífica catedral con una de las mayores cúpulas de Europa, conocida por su impresionante interior y su historia religiosa.;
urn:ngsi-ld:PoI:325;PoI;Catedral de San Juan Bautista;5;;Point;-3.709354,40.415884;gratis;sin límite;Pequeña catedral en el distrito de La Latina, conocida por su arquitectura sencilla pero histórica y su papel en la comunidad local.;
urn:ngsi-ld:PoI:326;PoI;Cines Callao;2;;Point;-3.706257,40.419346;gratis;sin límite;Popular cine ubicado en la Gran Vía, conocido por su arquitectura histórica y la proyección de estrenos y eventos especiales.;
urn:ngsi-ld:PoI:327;PoI;Cine Yelmo Cines Ideal;3;;Point;-3.701053,40.419756;gratis;sin límite;Complejo de cines con varias salas que ofrece una amplia selección de películas, ubicado cerca de la Plaza de España.;
urn:ngsi-ld:PoI:328;PoI;Cine Renoir;4;;Point;-3.705416,40.425550;gratis;sin límite;Sala de cine independiente que proyecta películas de autor y documentales en el barrio de Chueca.;
urn:ngsi-ld:PoI:329;PoI;Cine Artistic Metropol;3;;Point;-3.705893,40.414469;gratis;sin límite;Cine alternativo en el barrio de Lavapiés, conocido por su programación de películas independientes y clásicas.;
urn:ngsi-ld:PoI:330;PoI;Cinesa Proyecciones;3;;Point;-3.705586,40.420488;gratis;sin límite;Cine multiplex con varias salas y una amplia oferta de películas en el distrito de Chamberí.;
urn:ngsi-ld:PoI:331;PoI;Cine de la Prensa;2;;Point;-3.703913,40.418785;gratis;sin límite;Sala de cine tradicional en la Gran Vía, conocida por sus proyecciones de estrenos y su atmósfera clásica.;
urn:ngsi-ld:PoI:332;PoI;Cine Capitol;2;;Point;-3.704518,40.420542;gratis;sin límite;Emblemático cine en la Gran Vía, famoso por su impresionante fachada y su historia en el cine español.;
urn:ngsi-ld:PoI:333;PoI;Cine Palacio de la Prensa;3;;Point;-3.706631,40.419328;gratis;sin límite;Cine histórico en el centro de Madrid, conocido por su programación de películas y eventos culturales.;
urn:ngsi-ld:PoI:334;PoI;Cine Verdi Madrid;4;;Point;-3.698704,40.429159;gratis;sin límite;Cine independiente que ofrece una selección de películas extranjeras y de autor en el barrio de Chamberí.;
urn:ngsi-ld:PoI:335;PoI;Cine Dore;3;;Point;-3.703272,40.418012;gratis;sin límite;Cine histórico y cultural ubicado en el centro de Madrid, conocido por sus proyecciones de cine clásico y eventos especiales.;
urn:ngsi-ld:PoI:346;PoI;Decorative Arts Museum;3;;Point;-3.692060,40.413472;gratis;sin límite;Museo especializado en artes decorativas, ubicado cerca del Museo del Prado, con una rica colección de muebles y objetos decorativos.;
urn:ngsi-ld:PoI:347;PoI;Distrito de Argüelles;4;;Point;-3.721156,40.436162;gratis;sin límite;Barrio residencial y comercial en Madrid, conocido por sus áreas verdes y su proximidad a la Universidad Complutense.;
urn:ngsi-ld:PoI:348;PoI;Delegación de Gobierno;5;;Point;-3.706960,40.418549;gratis;sin límite;Edificio gubernamental en el centro de Madrid, conocido por su arquitectura y su rol en la administración pública.;
urn:ngsi-ld:PoI:349;PoI;Dulcinea Café;4;;Point;-3.706865,40.416352;gratis;sin límite;Cafetería tradicional en el barrio de La Latina, famosa por sus pasteles y ambiente acogedor.;
urn:ngsi-ld:PoI:350;PoI;Dulzainero;4;;Point;-3.705494,40.411550;gratis;sin límite;Pequeño pero famoso establecimiento en el barrio de La Latina, conocido por sus dulces tradicionales y ambiente acogedor.;
urn:ngsi-ld:PoI:351;PoI;Dulce Tentación;4;;Point;-3.703877,40.424399;gratis;sin límite;Pastelería conocida por sus exquisiteces y ambiente acogedor, ubicada cerca de la Plaza de España.;
urn:ngsi-ld:PoI:352;PoI;Dama de Elche;3;;Point;-3.692168,40.418092;gratis;sin límite;Escultura íbera destacada que se encuentra en el Museo Arqueológico Nacional, representativa de la cultura antigua de la península ibérica.;
urn:ngsi-ld:PoI:353;PoI;Distrito de Chamberí;4;;Point;-3.704435,40.429556;gratis;sin límite;Barrio residencial y comercial en Madrid, conocido por su arquitectura tradicional y vida local.;
urn:ngsi-ld:PoI:354;PoI;Discoteca Joy Eslava;4;;Point;-3.705450,40.420418;gratis;sin límite;Popular discoteca en el centro de Madrid, famosa por su ambiente vibrante y eventos musicales.;
urn:ngsi-ld:PoI:355;PoI;Descalzos;5;;Point;-3.703732,40.420920;gratis;sin límite;Antiguo convento y lugar histórico en el centro de Madrid, conocido por su arquitectura y su papel en la historia religiosa.;
urn:ngsi-ld:PoI:356;PoI;Distrito de Ciudad Lineal;4;;Point;-3.654300,40.431212;gratis;sin límite;Barrio residencial y comercial al noreste de Madrid, conocido por sus avenidas amplias y su mezcla de áreas residenciales y comerciales.;
urn:ngsi-ld:PoI:357;PoI;Dulces;4;;Point;-3.709290,40.414785;gratis;sin límite;Pastelería especializada en dulces artesanales, ubicada en el centro de Madrid, conocida por su calidad y variedad.;
urn:ngsi-ld:PoI:358;PoI;Discoteca Kapital;2;;Point;-3.705634,40.418326;gratis;sin límite;Famosa discoteca en el centro de Madrid con múltiples pisos y diferentes ambientes musicales, ideal para una noche de fiesta.;
urn:ngsi-ld:PoI:359;PoI;Dama de Elche;3;;Point;-3.692168,40.418092;gratis;sin límite;Escultura íbera en el Museo Arqueológico Nacional, considerada una de las piezas más importantes de la arqueología española.;
urn:ngsi-ld:PoI:360;PoI;Delicias;4;;Point;-3.708429,40.410357;gratis;sin límite;Barrio conocido por su ambiente multicultural, con una mezcla de residencias, comercios y restaurantes;
urn:ngsi-ld:PoI:361;PoI;Dulce y Salado;4;;Point;-3.704283,40.419502;gratis;sin límite;Restaurante conocido por su variada oferta de platos dulces y salados, ubicado cerca de la Plaza de España.;
urn:ngsi-ld:PoI:362;PoI;Dulce Tentación;4;;Point;-3.703877,40.424399;gratis;sin límite;Pastelería famosa por sus deliciosos pasteles y su ambiente acogedor, en la zona de la Gran Vía.;
urn:ngsi-ld:PoI:363;PoI;Deluxe Madrid;4;;Point;-3.701644,40.421485;gratis;sin límite;Restaurante y bar conocido por su ambiente moderno y su oferta gastronómica de alta calidad.;
urn:ngsi-ld:PoI:364;PoI;Distrito de Retiro;3;;Point;-3.688533,40.416740;gratis;sin límite;Barrio residencial conocido por su proximidad al Parque del Retiro y su ambiente tranquilo.;
urn:ngsi-ld:PoI:365;PoI;Danza Madrid;4;;Point;-3.710228,40.421845;gratis;sin límite;Centro cultural especializado en danza y artes escénicas, con una amplia oferta de talleres y espectáculos.;
urn:ngsi-ld:PoI:366;PoI;Distrito de Chamartín;3;;Point;-3.685467,40.460446;gratis;sin límite;Barrio empresarial y residencial en el norte de Madrid, conocido por sus amplias avenidas y su oferta comercial y cultural.;
urn:ngsi-ld:PoI:367;PoI;Domus;4;;Point;-3.706279,40.418741;gratis;sin límite;Centro cultural dedicado a la innovación y la cultura digital, con exposiciones interactivas y eventos tecnológicos.;
urn:ngsi-ld:PoI:368;PoI;Dulce Amor;4;;Point;-3.702941,40.420873;gratis;sin límite;Pastelería y confitería tradicional en el centro de Madrid, conocida por sus productos artesanales y su atención al detalle.;
urn:ngsi-ld:PoI:369;PoI;Dama de Baza;3;;Point;-3.695370,40.410897;gratis;sin límite;Escultura íbera ubicada en el Museo Arqueológico Nacional, famosa por su intrincado diseño y su importancia histórica.;
