id,type,title,relevance,image,location_type,coordinates,price,description,capacity,occupancy
urn:ngsi-ld:PoI:130,PoI,Teatro Circo Price,2,,Point,"-3.705939,40.418897",0€,"Teatro y circo en el centro de Madrid, conocido por su programación de espectáculos de circo contemporáneo y eventos especiales.",548,475
urn:ngsi-ld:PoI:131,PoI,Restaurante Casa Julio,4,,Point,"-3.709549,40.417657",0€,"Restaurante tradicional en el barrio de Argüelles, famoso por sus platos caseros y su ambiente familiar.",578,484
urn:ngsi-ld:PoI:132,PoI,Mirador del Parque de Vallehermoso,4,,Point,"-3.723544,40.449007",0€,"Mirador en el Parque de Vallehermoso, con vistas a los espacios verdes y el entorno urbano.",524,255
urn:ngsi-ld:PoI:133,PoI,Discoteca Shoko,3,,Point,"-3.710682,40.420842",0€,"Discoteca y restaurante en el centro de Madrid, famosa por sus fiestas temáticas y su fusión de cocina y música.",702,360
urn:ngsi-ld:PoI:134,PoI,Parque Lineal del Manzanares,4,,Point,"-3.70533,40.36922",0€,"El Parque Lineal del Manzanares es un gran espacio verde que sigue el curso del río Manzanares, ideal para caminar, correr y disfrutar de la naturaleza.",1707,377
urn:ngsi-ld:PoI:135,PoI,Bar El Rastro,3,,Point,"-3.705788,40.417201",0€,Bar en el barrio del Rastro con una excelente selección de tapas y un ambiente animado.,578,284
urn:ngsi-ld:PoI:136,PoI,Pastelería La Crema,4,,Point,"-3.705761,40.422043",0€,"Pastelería en el barrio de Tetuán, famosa por su repostería creativa y tartas personalizadas.",66,34
urn:ngsi-ld:PoI:137,PoI,Kiosco de Príncipe Pío,4,,Point,"-3.714455,40.425648",0€,"Kiosco situado en el centro comercial Príncipe Pío, ofreciendo una variedad de snacks, bebidas y periódicos.",66,9
urn:ngsi-ld:PoI:138,PoI,Gran Café,4,,Point,"-3.706853,40.417722",0€,Cafetería y bar en la Gran Vía con un ambiente sofisticado y una oferta de bebidas y pasteles de alta calidad.,578,103
urn:ngsi-ld:PoI:139,PoI,Jardín de la Vaguada,3,,Point,"-3.703756,40.487439",0€,"Parque en el distrito de Fuencarral, conocido por sus amplias áreas verdes y zonas recreativas, ideal para actividades al aire libre.",1864,607
urn:ngsi-ld:PoI:140,PoI,Hotel Zenit Abeba,4,,Point,"-3.688725,40.423642",0€,"Hotel con una ubicación tranquila en el barrio de Salamanca, ideal para viajes de negocios y turismo.",578,390
urn:ngsi-ld:PoI:141,PoI,Mirador de la Plaza de Oriente,3,,Point,"-3.713789,40.418019",0€,"Mirador en la Plaza de Oriente, con vistas al Palacio Real y a los Jardines de Sabatini.",524,372
urn:ngsi-ld:PoI:142,PoI,Restaurante La Vaca y La Huerta,3,,Point,"-3.711596,40.416481",0€,"Restaurante que ofrece cocina española con productos frescos y locales, ubicado en el barrio de Chamberí.",444,327
urn:ngsi-ld:PoI:143,PoI,Quo Vadis,4,,Point,"-3.701442,40.418756",0€,"Restaurante en el barrio de La Latina, conocido por su excelente comida y ambiente acogedor.",578,152
urn:ngsi-ld:PoI:144,PoI,Casa de la Cultura de Vallehermoso,4,,Point,"-3.725628,40.449561",0€,"Espacio cultural en el distrito de Moncloa, que ofrece eventos, talleres y exposiciones para la comunidad.",754,305
urn:ngsi-ld:PoI:145,PoI,Parque de la Peseta,4,,Point,"-3.758291,40.374814",0€,"El Parque de la Peseta es un espacio verde en el barrio de Carabanchel, conocido por su ambiente tranquilo y sus áreas de recreo.",578,47
urn:ngsi-ld:PoI:146,PoI,Pastelería Pan y Dulce,4,,Point,"-3.706859,40.417240",0€,"Pastelería en el barrio de Lavapiés, famosa por su amplia gama de pasteles y dulces artesanales.",66,52
urn:ngsi-ld:PoI:147,PoI,Azotea del Hotel Emperador,3,,Point,"-3.705739,40.420087",0€,"Azotea en el Hotel Emperador, ofrece una piscina y vistas a la Gran Vía, perfecta para relajarse durante el día y disfrutar de la ciudad por la noche.",421,320
urn:ngsi-ld:PoI:148,PoI,Carretera de San Martín,5,,Point,"-3.861295,40.371987",0€,Importante vía de comunicación que conecta estos municipios con el centro de Madrid.,1968,1549
urn:ngsi-ld:PoI:149,PoI,Universidad de Navarra (sede en Madrid),2,,Point,"-3.712056,40.441876",0€,"Universidad privada con campus en Madrid, conocida por su enfoque en la formación integral y su excelencia académica.",1760,247
urn:ngsi-ld:PoI:150,PoI,Floristería Frescura Floral,4,,Point,"-3.699778,40.419583",0€,"Floristería que ofrece flores frescas y arreglos personalizados para todo tipo de ocasiones, situada cerca de la Plaza de España.",34,2
urn:ngsi-ld:PoI:151,PoI,Pastelería Dulce Pecado,4,,Point,"-3.703456,40.417878",0€,"Pastelería en el barrio de Sol, conocida por sus dulces irresistibles y su excelente calidad.",66,62
urn:ngsi-ld:PoI:152,PoI,Parque de Breogán,4,,Point,"-3.667576,40.436015",0€,"El Parque de Breogán es un espacio verde en el barrio de Chamartín, ideal para pasear, hacer deporte y disfrutar de actividades al aire libre.",578,4
urn:ngsi-ld:PoI:153,PoI,Colegio San Vicente Ferrer,3,,Point,"-3.705950,40.415682",0€,"Colegio en el barrio de La Latina, conocido por su sólida oferta académica y programas educativos.",578,192
urn:ngsi-ld:PoI:154,PoI,Iglesia de Santa Teresa y San José,4,,Point,"-3.701839,40.414569",0€,"Iglesia en el barrio de Chamberí, conocida por su arquitectura y su valor histórico en la comunidad religiosa local.",444,230
urn:ngsi-ld:PoI:155,PoI,Centro de Arte Dos de Mayo,4,,Point,"-3.799487,40.338603",2€,"El Centro de Arte Dos de Mayo (CA2M) es un museo de arte contemporáneo ubicado en Móstoles, en la Comunidad de Madrid. Ofrece una variada programación de exposiciones, talleres y actividades culturales.",1171,937
urn:ngsi-ld:PoI:156,PoI,Restaurante El Fogón,4,,Point,"-3.702974,40.418321",0€,"Restaurante en el barrio de Vallehermoso, famoso por su comida casera y su ambiente relajado.",578,148
urn:ngsi-ld:PoI:157,PoI,Universidad de Alcalá,1,,Point,"-3.363727,40.481501",0€,"Universidad histórica ubicada en la ciudad de Alcalá de Henares, con una fuerte reputación en humanidades y ciencias sociales.",1760,1125
urn:ngsi-ld:PoI:158,PoI,Azotea del Hotel Only You,4,,Point,"-3.702590,40.422059",0€,"Azotea en el Hotel Only You, con un diseño chic y moderno, ideal para disfrutar de cócteles y tapas mientras se contempla el centro de Madrid.",421,8
urn:ngsi-ld:PoI:159,PoI,Mirador del Parque de Atenas,4,,Point,"-3.709379,40.411350",0€,Mirador en el Parque de Atenas con vistas al río Manzanares y a la ciudad.,524,228
urn:ngsi-ld:PoI:160,PoI,Hostal Gala,3,,Point,"-3.706964,40.421091",25-50€,"Hostal ubicado cerca de la Gran Vía, ofreciendo un alojamiento sencillo pero cómodo y accesible en el centro de Madrid.",1968,711
urn:ngsi-ld:PoI:161,PoI,Quesería La Casa del Queso,4,,Point,"-3.707801,40.420519",0€,"Tienda especializada en quesos artesanales y gourmet, ubicada en el barrio de Salamanca.",79,12
urn:ngsi-ld:PoI:162,PoI,Museo Arqueológico Nacional,3,,Point,"-3.690198,40.423801",3€,El Museo Arqueológico Nacional ofrece una fascinante colección de objetos que abarcan la historia de España desde la Prehistoria hasta la Edad Moderna.,578,214
urn:ngsi-ld:PoI:163,PoI,Pastelería Sacha,4,,Point,"-3.710042,40.415653",0€,Pastelería reconocida en el barrio de Chamberí por sus deliciosos pasteles y repostería creativa.,66,8
urn:ngsi-ld:PoI:164,PoI,Hostal El Pilar,4,,Point,"-3.702952,40.419866",25-55€,"Hostal situado cerca de la Puerta del Sol, ofrece comodidad y una buena relación calidad-precio en el centro de Madrid.",1401,273
urn:ngsi-ld:PoI:165,PoI,Librería Papelería Cuesta,3,,Point,"-3.710986,40.418678",0€,"Librería y papelería en el barrio de Usera, ofreciendo una selección de libros, material de oficina y productos escolares.",578,418
urn:ngsi-ld:PoI:166,PoI,Taberna La Finca,4,,Point,"-3.702542,40.421898",0€,"Taberna en el barrio de Chueca, conocida por sus tapas tradicionales y ambiente local.",444,140
urn:ngsi-ld:PoI:167,PoI,Teatro de los Apóstoles,4,,Point,"-3.701722,40.417529",0€,Teatro con una programación enfocada en producciones de teatro clásico y moderno en Madrid.,548,317
urn:ngsi-ld:PoI:168,PoI,Churrería El Rey,4,,Point,"-3.705067,40.417740",0€,"Churrería tradicional en Chamberí, famosa por sus churros y chocolate a la taza.",36,32
urn:ngsi-ld:PoI:169,PoI,Museo Nacional de Ciencias Naturales,3,,Point,"-3.690205,40.44119",7€,"El Museo Nacional de Ciencias Naturales es un lugar fascinante para aprender sobre la historia natural, con exposiciones que incluyen dinosaurios, minerales y animales de todo el mundo.",1171,1125
urn:ngsi-ld:PoI:170,PoI,Restaurante StreetXO,1,,Point,"-3.703875,40.416670",0€,"Restaurante innovador en el barrio de Salamanca, famoso por su cocina fusión asiática y creativa del chef David Chang.",578,523
urn:ngsi-ld:PoI:171,PoI,Goya,4,,Point,"-3.689335,40.419706",0€,Barrio de Madrid conocido por su ambiente tradicional y su rica oferta gastronómica y cultural.,578,71
urn:ngsi-ld:PoI:172,PoI,Juegos Tradicionales,4,,Point,"-3.699228,40.425896",0€,"Centro que ofrece una variedad de juegos tradicionales y actividades recreativas, ideal para familias y grupos de amigos.",1563,314
urn:ngsi-ld:PoI:173,PoI,Almudena Cathedral,2,,Point,"-3.714312,40.415778",0€,"Impresionante catedral neogótica con vistas al Palacio Real, un lugar emblemático para la fe y la cultura.",508,188
urn:ngsi-ld:PoI:174,PoI,Hotel Palafox,4,,Point,"-3.701527,40.425362",0€,"Hotel de lujo con una ubicación estratégica cerca de la Gran Vía y el centro de Madrid, ideal para turistas y viajeros de negocios.",1968,1219
urn:ngsi-ld:PoI:175,PoI,Jardín del Hotel NH Collection Madrid,3,,Point,"-3.691706,40.426264",0€,"Jardín del Hotel NH Collection en el barrio de Salamanca, con espacios verdes y un entorno relajante ideal para descansar y disfrutar.",578,267
urn:ngsi-ld:PoI:176,PoI,Santiago Bernabéu,2,bernabeu.webp,Point,"-3.688344,40.453054",25€,"El estadio Santiago Bernabéu es el hogar del Real Madrid, uno de los clubes de fútbol más exitosos del mundo. Con una capacidad de más de 80,000 espectadores, es un lugar imprescindible para los amantes del fútbol.",1158,724
urn:ngsi-ld:PoI:177,PoI,San Diego,4,,Point,"-3.690707,40.405067",0€,"Barrio en el sur de Madrid, conocido por su ambiente residencial y tranquilidad.",578,420
urn:ngsi-ld:PoI:178,PoI,Xaxim,4,,Point,"-3.713403,40.416698",0€,Bar en Madrid con un enfoque en cócteles creativos y una experiencia de socialización única.,578,370
urn:ngsi-ld:PoI:179,PoI,Hotel H10 Villa de la Reina,3,,Point,"-3.704950,40.419842",0€,"Hotel en el centro de Madrid, cerca de la Gran Vía, conocido por su elegancia y confort.",1968,667
urn:ngsi-ld:PoI:180,PoI,Sede del Congreso de los Diputados,2,,Point,"-3.711224,40.418888",0€,"Edificio histórico que alberga la sede del Congreso de los Diputados de España, con relevancia política y arquitectónica.",1270,490
urn:ngsi-ld:PoI:181,PoI,Gran Vía Theater,3,,Point,"-3.705954,40.418743",0€,Teatro en la Gran Vía conocido por sus espectáculos musicales y producciones teatrales de alto nivel.,548,378
urn:ngsi-ld:PoI:182,PoI,Discoteca Templo,4,,Point,"-3.708314,40.420029",0€,"Discoteca en el barrio de Lavapiés, conocida por su ambiente alternativo y sus eventos de música electrónica.",578,363
urn:ngsi-ld:PoI:183,PoI,Avenida de la Libertad,4,,Point,"-3.715154,40.419118",0€,"Vía destacada en el distrito de Moncloa, con acceso a servicios y comercios.",1968,677
urn:ngsi-ld:PoI:184,PoI,Bar La Retama,4,,Point,"-3.710591,40.418831",0€,"Bar en el barrio de Chamberí, conocido por su excelente oferta de tapas y ambiente relajado.",578,221
urn:ngsi-ld:PoI:185,PoI,Teatro Victoria,3,,Point,"-3.711559,40.425323",0€,Teatro en el barrio de Chamberí conocido por sus representaciones de teatro musical y eventos culturales.,578,400
urn:ngsi-ld:PoI:186,PoI,Quimera,4,,Point,"-3.710967,40.416140",0€,Centro cultural en el barrio de Malasaña que organiza exposiciones y eventos artísticos.,578,124
urn:ngsi-ld:PoI:187,PoI,Tasca el Abasto,3,,Point,"-3.708349,40.416393",0€,"Tasca en el barrio de La Latina, conocida por su comida tradicional y ambiente auténtico.",578,193
urn:ngsi-ld:PoI:188,PoI,El Jardín Botánico,2,,Point,"-3.692320,40.411365",0€,"Jardín botánico histórico cerca del Museo del Prado, con una extensa colección de plantas y un entorno tranquilo.",1300,278
urn:ngsi-ld:PoI:189,PoI,Royal Theatre (Teatro Real),2,,Point,"-3.713238,40.416201",0€,"Teatro de ópera y eventos culturales ubicado cerca del Palacio Real, conocido por sus producciones de alto nivel.",421,76
urn:ngsi-ld:PoI:190,PoI,Plaza de la Cebada,4,,Point,"-3.709256,40.411882",0€,"La Plaza de la Cebada es una plaza vibrante en el barrio de La Latina, conocida por su mercado y su ambiente animado, especialmente durante el fin de semana.",578,269
urn:ngsi-ld:PoI:191,PoI,Jardín de la Alhambra,3,,Point,"-3.710412,40.415777",0€,"Espacio ajardinado en el centro de Madrid, inspirado en la famosa Alhambra, ideal para disfrutar de un entorno relajante y bien cuidado.",1568,1011
urn:ngsi-ld:PoI:192,PoI,Librería La Central,3,,Point,"-3.703709,40.419958",0€,"Librería independiente ubicada en el barrio de Malasaña, conocida por su amplia selección de libros y eventos culturales.",578,309
urn:ngsi-ld:PoI:193,PoI,Azotea del Hotel Hospes Puerta de Alcalá,3,,Point,"-3.688372,40.423423",0€,"Azotea en el Hotel Hospes Puerta de Alcalá, con vistas al Parque del Retiro y una elegante terraza para relajarse y disfrutar de una bebida.",421,269
urn:ngsi-ld:PoI:194,PoI,Café Viena,3,,Point,"-3.702919,40.423059",0€,Cafetería conocida por su ambiente acogedor y su amplia oferta de pasteles y cafés en el barrio de Chueca.,578,96
urn:ngsi-ld:PoI:195,PoI,Churrería El Tostón,4,,Point,"-3.704703,40.418124",0€,"Churrería en el barrio de Lavapiés, famosa por sus churros dorados y chocolate espeso.",36,18
urn:ngsi-ld:PoI:196,PoI,Hotel Urban,3,,Point,"-3.702484,40.419232",0€,"Hotel boutique en el centro de Madrid, conocido por su diseño contemporáneo y su cercanía a museos y atracciones culturales.",1106,925
urn:ngsi-ld:PoI:197,PoI,Calle de Bravo Murillo,4,,Point,"-3.703825,40.450498",0€,"Vía importante en el distrito de Chamberí, con una mezcla de comercios, restaurantes y residencias.",702,618
urn:ngsi-ld:PoI:198,PoI,Avenida de la República Argentina,5,,Point,"-3.709567,40.425408",0€,"Importante avenida que sirve como eje en el sur de Madrid, conectando varias zonas residenciales y comerciales.",1659,1651
urn:ngsi-ld:PoI:199,PoI,Pastelería El Jardín,4,,Point,"-3.707541,40.419279",0€,"Pastelería en el barrio de Chueca, famosa por su ambiente acogedor y la calidad de sus productos.",66,32
urn:ngsi-ld:PoI:200,PoI,Avenida de Oporto,4,,Point,"-3.707469,40.408073",0€,"Vía importante en el distrito de Latina, conocida por sus comercios y la cercanía a zonas residenciales.",1968,513
urn:ngsi-ld:PoI:201,PoI,Colegio San Luis,3,,Point,"-3.706226,40.418336",0€,"Colegio en el barrio de Lavapiés, conocido por su enfoque en la educación personalizada y actividades culturales.",578,349
urn:ngsi-ld:PoI:202,PoI,Bar La Cava del Sur,4,,Point,"-3.708270,40.417091",0€,Bar en Malasaña con una excelente selección de vinos y tapas en un entorno moderno.,578,357
urn:ngsi-ld:PoI:203,PoI,Danza Madrid,4,,Point,"-3.710228,40.421845",0€,"Centro cultural especializado en danza y artes escénicas, con una amplia oferta de talleres y espectáculos.",1563,1402
urn:ngsi-ld:PoI:204,PoI,Restaurante El Tazón,4,,Point,"-3.707067,40.417579",0€,"Restaurante en el barrio de Argüelles, famoso por sus platos caseros y su ambiente relajado.",578,433
urn:ngsi-ld:PoI:205,PoI,Restaurante Ten con Ten,2,,Point,"-3.691065,40.428111",0€,"Restaurante de alta gama en el barrio de Salamanca, conocido por su cocina contemporánea y su elegante ambiente.",578,60
urn:ngsi-ld:PoI:206,PoI,Universidad del Arte,2,,Point,"-3.731209,40.435292",0€,Centro educativo con un enfoque en disciplinas artísticas y culturales.,1715,642
urn:ngsi-ld:PoI:207,PoI,Restaurante Cebo,2,,Point,"-3.703658,40.417740",0€,"Restaurante de alta cocina con estrella Michelin, ubicado en el barrio de Salamanca, conocido por su menú degustación innovador.",578,339
urn:ngsi-ld:PoI:208,PoI,Calle de Alcalá,2,Calle_Alcala.jpg,Point,"-3.682319,40.420986",0€,"La Calle de Alcalá es una de las principales arterias de Madrid, conocida por sus edificios históricos, tiendas y restaurantes. Con una longitud de más de 10 km, es una de las calles más largas de la ciudad.",656,168
urn:ngsi-ld:PoI:209,PoI,Barrio de Lavapiés,3,,Point,"-3.701866,40.411559",0€,"Barrio multicultural con una rica oferta de restaurantes internacionales, mercados y eventos culturales.",578,393
urn:ngsi-ld:PoI:210,PoI,Teatro del Arte,3,,Point,"-3.709569,40.416913",0€,Teatro en Madrid que ofrece una programación diversa de teatro contemporáneo y eventos culturales.,548,414
urn:ngsi-ld:PoI:211,PoI,Instituto de Arte y Diseño,4,,Point,"-3.710294,40.424066",0€,"Centro educativo dedicado a la formación en artes visuales y diseño, con una oferta académica y cultural en el campo del arte.",1299,511
urn:ngsi-ld:PoI:212,PoI,Restaurante El Sibarita,4,,Point,"-3.707975,40.418292",0€,"Restaurante en el barrio de Argüelles, conocido por sus platos de alta calidad y su servicio amable.",578,472
urn:ngsi-ld:PoI:213,PoI,Iglesia de Santa María la Real de La Almudena,1,,Point,"-3.711787,40.414649",0€,"Principal iglesia catedralicia de Madrid, conocida por su imponente fachada neoclásica y su interior decorado.",741,707
